Recipient Name,Award Amount,Careers Search
CORITY SOFTWARE INC.,0.0,https://www.google.com/search?q=CORITY%20SOFTWARE%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",0.0,https://www.google.com/search?q=ENTERPRISE%20TECHNOLOGY%20SOLUTIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RIZON MANUFACTURING, INC",0.0,https://www.google.com/search?q=RIZON%20MANUFACTURING%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RIVA SOLUTIONS INC,0.0,https://www.google.com/search?q=RIVA%20SOLUTIONS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EARTHSOFT INC,0.0,https://www.google.com/search?q=EARTHSOFT%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
S&P GLOBAL INC.,0.0,https://www.google.com/search?q=S%26P%20GLOBAL%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SEVENSON ENVIRONMENTAL SERVICES, INC.",0.0,https://www.google.com/search?q=SEVENSON%20ENVIRONMENTAL%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SAVE AGAIN.COM,0.0,https://www.google.com/search?q=SAVE%20AGAIN.COM%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SAVALAN LLC,0.0,https://www.google.com/search?q=SAVALAN%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PITNEY BOWES INC.,0.0,https://www.google.com/search?q=PITNEY%20BOWES%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ARCHANGEL PROTECTIVE SERVICES, INC.",-0.01,https://www.google.com/search?q=ARCHANGEL%20PROTECTIVE%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PMA 13 INC,-0.3,https://www.google.com/search?q=PMA%2013%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MABBETT & ASSOCIATES, INC.",-47.68,https://www.google.com/search?q=MABBETT%20%26%20ASSOCIATES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BIOSAFE ENGINEERING LLC,-70.0,https://www.google.com/search?q=BIOSAFE%20ENGINEERING%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"HORSLEY WITTEN GROUP, INC.",-95.04,https://www.google.com/search?q=HORSLEY%20WITTEN%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PHENOVA INC,-199.58,https://www.google.com/search?q=PHENOVA%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MICHIGAN STATE UNIVERSITY,-241.2,https://www.google.com/search?q=MICHIGAN%20STATE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JAVA PRODUCTIONS, INC.",-252.0,https://www.google.com/search?q=JAVA%20PRODUCTIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HARTEL'S DISPOSAL LLC,-263.79,https://www.google.com/search?q=HARTEL%27S%20DISPOSAL%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SAI CONSULTING INC,-307.8,https://www.google.com/search?q=SAI%20CONSULTING%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GOLD STANDARD DIAGNOSTICS HORSHAM, LLC",-311.98,https://www.google.com/search?q=GOLD%20STANDARD%20DIAGNOSTICS%20HORSHAM%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SHIMADZU SCIENTIFIC INSTRUMENTS, INC.",-343.21,https://www.google.com/search?q=SHIMADZU%20SCIENTIFIC%20INSTRUMENTS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SAFEGUARD DOCUMENT DESTRUCTION INC,-398.3,https://www.google.com/search?q=SAFEGUARD%20DOCUMENT%20DESTRUCTION%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CANON U.S.A., INC.",-479.05,https://www.google.com/search?q=CANON%20U.S.A.%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"T&M SERVICE GROUP, LLC",-500.0,https://www.google.com/search?q=T%26M%20SERVICE%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ACCURA ENGINEERING AND CONSULTING SERVICES, INC.",-869.26,https://www.google.com/search?q=ACCURA%20ENGINEERING%20AND%20CONSULTING%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OREGON STATE UNIVERSITY,-1000.0,https://www.google.com/search?q=OREGON%20STATE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE CAUSEWAY AGENCY LLC,-1284.15,https://www.google.com/search?q=THE%20CAUSEWAY%20AGENCY%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ROBERTS OXYGEN CO INC,-1519.1,https://www.google.com/search?q=ROBERTS%20OXYGEN%20CO%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ZANTIKS LIMITED,-1945.0,https://www.google.com/search?q=ZANTIKS%20LIMITED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BEHMKE REPORTING AND VIDEO SERVICES, INC.",-3543.5,https://www.google.com/search?q=BEHMKE%20REPORTING%20AND%20VIDEO%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RELX INC.,-3879.08,https://www.google.com/search?q=RELX%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PROCESS APPLICATIONS, INC.",-5480.0,https://www.google.com/search?q=PROCESS%20APPLICATIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EASTEX ENVIRONMENTAL LABORATORY, INC",-5525.0,https://www.google.com/search?q=EASTEX%20ENVIRONMENTAL%20LABORATORY%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EAP CONSULTANTS, LLC",-5564.1,https://www.google.com/search?q=EAP%20CONSULTANTS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CORNWELL ENGINEERING GROUP, INC.",-6115.0,https://www.google.com/search?q=CORNWELL%20ENGINEERING%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FEEA CHILDCARE SERVICES, INC.",-7050.97,https://www.google.com/search?q=FEEA%20CHILDCARE%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ECO ANALYSTS, LLC",-7200.0,https://www.google.com/search?q=ECO%20ANALYSTS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NATIONAL ACADEMY OF SCIENCES,-7345.85,https://www.google.com/search?q=NATIONAL%20ACADEMY%20OF%20SCIENCES%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PROJECT PERFORMANCE COMPANY, LLC",-7900.0,https://www.google.com/search?q=PROJECT%20PERFORMANCE%20COMPANY%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AIRGAS USA LLC,-8073.63,https://www.google.com/search?q=AIRGAS%20USA%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INSIGHT PUBLIC SECTOR, INC.",-8335.6,https://www.google.com/search?q=INSIGHT%20PUBLIC%20SECTOR%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TRUETANDEM, LLC",-9760.82,https://www.google.com/search?q=TRUETANDEM%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TEHAMA ECS LLC,-10589.7,https://www.google.com/search?q=TEHAMA%20ECS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SOUTHWEST SOLUTIONS GROUP INC,-11505.0,https://www.google.com/search?q=SOUTHWEST%20SOLUTIONS%20GROUP%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BARNSTABLE, COUNTY OF",-11937.59,https://www.google.com/search?q=BARNSTABLE%2C%20COUNTY%20OF%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CRUTCHO CREEK FARMS LLC,-15000.0,https://www.google.com/search?q=CRUTCHO%20CREEK%20FARMS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IRON MOUNTAIN INFORMATION MANAGEMENT LLC,-15018.55,https://www.google.com/search?q=IRON%20MOUNTAIN%20INFORMATION%20MANAGEMENT%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JONES PUBLIC RELATIONS, INC.",-16279.8,https://www.google.com/search?q=JONES%20PUBLIC%20RELATIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BIRDS EYE AERIAL DRONES LLC,-17616.1,https://www.google.com/search?q=BIRDS%20EYE%20AERIAL%20DRONES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",-17980.0,https://www.google.com/search?q=JOHNSON%20CONTROLS%20GOVERNMENT%20SYSTEMS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MONTANA STATE UNIVERSITY,-18777.96,https://www.google.com/search?q=MONTANA%20STATE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"I DESIGN AND PLANNING, LLC",-21954.39,https://www.google.com/search?q=I%20DESIGN%20AND%20PLANNING%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SKINNER DEVELOPMENT INC,-24423.89,https://www.google.com/search?q=SKINNER%20DEVELOPMENT%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ATTAINX INC.,-28688.28,https://www.google.com/search?q=ATTAINX%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"REDHAWK IT SOLUTIONS, LLC",-40200.0,https://www.google.com/search?q=REDHAWK%20IT%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE LEONARD RESOURCE GROUP INC,-40969.84,https://www.google.com/search?q=THE%20LEONARD%20RESOURCE%20GROUP%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RMC CONSULTANTS, INC.",-45148.27,https://www.google.com/search?q=RMC%20CONSULTANTS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GREENE STREET COMMUNICATIONS LLC,-49437.5,https://www.google.com/search?q=GREENE%20STREET%20COMMUNICATIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ENDYNA-INTSCI LLC,-64627.25000000001,https://www.google.com/search?q=ENDYNA-INTSCI%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,-69529.15,https://www.google.com/search?q=SCIENCE%20APPLICATIONS%20INTERNATIONAL%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WECK ANALYTICAL ENVIRONMENTAL SERVICES, INC.",-74810.0,https://www.google.com/search?q=WECK%20ANALYTICAL%20ENVIRONMENTAL%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MIDWEST ASSISTANCE PROGRAM, INC.",-80683.42,https://www.google.com/search?q=MIDWEST%20ASSISTANCE%20PROGRAM%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RELIANCE RELOCATION SERVICES, INC",-113089.0,https://www.google.com/search?q=RELIANCE%20RELOCATION%20SERVICES%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BIOSPYDER TECHNOLOGIES, INC.",-117180.0,https://www.google.com/search?q=BIOSPYDER%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DAWSON ENTERPRISES, LLC",-117778.1,https://www.google.com/search?q=DAWSON%20ENTERPRISES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,-129385.34,https://www.google.com/search?q=UNIVERSITY%20OF%20NORTH%20CAROLINA%20AT%20CHAPEL%20HILL%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EUROFINS EATON ANALYTICAL, LLC",-144800.0,https://www.google.com/search?q=EUROFINS%20EATON%20ANALYTICAL%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ROSS & ASSOCIATES ENVIRONMENTAL CONSULTING, LTD.",-153587.74,https://www.google.com/search?q=ROSS%20%26%20ASSOCIATES%20ENVIRONMENTAL%20CONSULTING%2C%20LTD.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE LIOCE GROUP INC,-169332.81,https://www.google.com/search?q=THE%20LIOCE%20GROUP%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CHINOOK SYSTEMS INC,-179450.0,https://www.google.com/search?q=CHINOOK%20SYSTEMS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"S.S. PAPADOPULOS & ASSOCIATES, INC.",-184592.34,https://www.google.com/search?q=S.S.%20PAPADOPULOS%20%26%20ASSOCIATES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WALGA MTE, LLC",-242906.0,https://www.google.com/search?q=WALGA%20MTE%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CSRA LLC,-249967.04,https://www.google.com/search?q=CSRA%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ARCTIC SLOPE MISSION SERVICES LLC,-281030.4,https://www.google.com/search?q=ARCTIC%20SLOPE%20MISSION%20SERVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
INTSCI-ENDYNA LLC,-322153.63,https://www.google.com/search?q=INTSCI-ENDYNA%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BABCOCK LABORATORIES, INC.",-347380.0,https://www.google.com/search?q=BABCOCK%20LABORATORIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CENSEO CONSULTING GROUP, INC.",-364263.73,https://www.google.com/search?q=CENSEO%20CONSULTING%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DRIVEN CONTRACTORS LLC,-374722.01,https://www.google.com/search?q=DRIVEN%20CONTRACTORS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GUARDIAN ENVIRONMENTAL SERVICES CO INC,-377500.0,https://www.google.com/search?q=GUARDIAN%20ENVIRONMENTAL%20SERVICES%20CO%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ACCESS INTERPRETING INC,-394548.23,https://www.google.com/search?q=ACCESS%20INTERPRETING%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SCI CONSULTING SERVICES, INC.",-480838.26,https://www.google.com/search?q=SCI%20CONSULTING%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"APTIM FEDERAL SERVICES, LLC",-517687.58,https://www.google.com/search?q=APTIM%20FEDERAL%20SERVICES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ECS FEDERAL, LLC",-613162.78,https://www.google.com/search?q=ECS%20FEDERAL%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"J. F. BRENNAN COMPANY, INC.",-680217.07,https://www.google.com/search?q=J.%20F.%20BRENNAN%20COMPANY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE NORTHBRIDGE GROUP, INC.",-695960.69,https://www.google.com/search?q=THE%20NORTHBRIDGE%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VERSAR-ENVIROCON JV,-738860.56,https://www.google.com/search?q=VERSAR-ENVIROCON%20JV%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"A AND M ENGINEERING & ENVIRONMENTAL SERVICES, INC",-1099487.65,https://www.google.com/search?q=A%20AND%20M%20ENGINEERING%20%26%20ENVIRONMENTAL%20SERVICES%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
S C & A INC,-1178368.8,https://www.google.com/search?q=S%20C%20%26%20A%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WILLIAMS DIVERSIFIED MATERIALS, INC.",-3084629.09,https://www.google.com/search?q=WILLIAMS%20DIVERSIFIED%20MATERIALS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DATAWIZ CORPORATION,-3987309.77,https://www.google.com/search?q=DATAWIZ%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ENDYNA, INC.",-4171966.38,https://www.google.com/search?q=ENDYNA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"VALIANT SOLUTIONS, LLC",-6256550.6,https://www.google.com/search?q=VALIANT%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
