Recipient Name,Award Amount,Careers Search
"KLARQUIST SPARKMAN, LLP",131686.2,https://www.google.com/search?q=KLARQUIST%20SPARKMAN%2C%20LLP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CCS ASSOCIATES, INC.",131513.0,https://www.google.com/search?q=CCS%20ASSOCIATES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SONY BIOTECHNOLOGY INC.,130078.2,https://www.google.com/search?q=SONY%20BIOTECHNOLOGY%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IRON MOUNTAIN INFORMATION MANAGEMENT LLC,128287.33,https://www.google.com/search?q=IRON%20MOUNTAIN%20INFORMATION%20MANAGEMENT%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TECHNOLOGIST INC.,124588.8,https://www.google.com/search?q=TECHNOLOGIST%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GATAN INC,124362.0,https://www.google.com/search?q=GATAN%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TECHNOLOGY INDUSTRIES INC,123059.0,https://www.google.com/search?q=TECHNOLOGY%20INDUSTRIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PEOPLE DESIGNS INC,122510.0,https://www.google.com/search?q=PEOPLE%20DESIGNS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CROWN CASTLE FIBER LLC,122488.8,https://www.google.com/search?q=CROWN%20CASTLE%20FIBER%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CYTEK BIOSCIENCES, INC.",122312.53,https://www.google.com/search?q=CYTEK%20BIOSCIENCES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,122310.0,https://www.google.com/search?q=RECTOR%20%26%20VISITORS%20OF%20THE%20UNIVERSITY%20OF%20VIRGINIA%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"LANDAUER, INC.",117011.58,https://www.google.com/search?q=LANDAUER%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",116708.03,https://www.google.com/search?q=FRANKLIN%20YOUNG%20INTERNATIONAL%2C%20INCORPORATED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EX LIBRIS USA INC,116582.32,https://www.google.com/search?q=EX%20LIBRIS%20USA%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NEUROPACE INC,115286.25,https://www.google.com/search?q=NEUROPACE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SAVE AGAIN.COM,114352.55,https://www.google.com/search?q=SAVE%20AGAIN.COM%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IIT RESEARCH INSTITUTE,114102.0,https://www.google.com/search?q=IIT%20RESEARCH%20INSTITUTE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JAMES' ELECTRICAL CONTROL, INC.",113046.89,https://www.google.com/search?q=JAMES%27%20ELECTRICAL%20CONTROL%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BECKMAN COULTER, INC.",111451.67,https://www.google.com/search?q=BECKMAN%20COULTER%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"10X GENOMICS, INC.",110892.21,https://www.google.com/search?q=10X%20GENOMICS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OREGON HEALTH & SCIENCE UNIVERSITY,110815.4,https://www.google.com/search?q=OREGON%20HEALTH%20%26%20SCIENCE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THERMO ELECTRON NORTH AMERICA LLC,110116.05,https://www.google.com/search?q=THERMO%20ELECTRON%20NORTH%20AMERICA%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EVIDENT SCIENTIFIC MIS, INC.",107998.89,https://www.google.com/search?q=EVIDENT%20SCIENTIFIC%20MIS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VAULTES LLC,107142.64,https://www.google.com/search?q=VAULTES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DATAWORKS DEVELOPMENT, INC",106916.0,https://www.google.com/search?q=DATAWORKS%20DEVELOPMENT%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FOUR LLC,106640.0,https://www.google.com/search?q=FOUR%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TCG INC,104990.61,https://www.google.com/search?q=TCG%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FUJIFILM HEALTHCARE AMERICAS CORP,103907.0,https://www.google.com/search?q=FUJIFILM%20HEALTHCARE%20AMERICAS%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ALVAREZ LLC,102453.55,https://www.google.com/search?q=ALVAREZ%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"VALOGIC BIO, LLC",101083.5,https://www.google.com/search?q=VALOGIC%20BIO%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TEXAS A & M UNIVERSITY KINGSVILLE,100000.0,https://www.google.com/search?q=TEXAS%20A%20%26%20M%20UNIVERSITY%20KINGSVILLE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ENVIGO GLOBAL SERVICES INC,100000.0,https://www.google.com/search?q=ENVIGO%20GLOBAL%20SERVICES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FRIENDS OF PATIENTS AT THE NIH, INC.",98550.0,https://www.google.com/search?q=FRIENDS%20OF%20PATIENTS%20AT%20THE%20NIH%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PREMIER HEALTHCARE SOLUTIONS, INC",94500.0,https://www.google.com/search?q=PREMIER%20HEALTHCARE%20SOLUTIONS%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ADDON SERVICES LLC,91781.12,https://www.google.com/search?q=ADDON%20SERVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,91308.51,https://www.google.com/search?q=THE%20UNIVERSITY%20OF%20TEXAS%20HEALTH%20SCIENCE%20CENTER%20AT%20SAN%20ANTONIO%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SUMMER CONSULTANTS, INC.",91270.19,https://www.google.com/search?q=SUMMER%20CONSULTANTS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
JESKELL SYSTEMS LLC,90169.57,https://www.google.com/search?q=JESKELL%20SYSTEMS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NTVI SOLUTIONS, LLC",89443.81,https://www.google.com/search?q=NTVI%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BIALEK CORPORATION OF MARYLAND,88905.45999999999,https://www.google.com/search?q=BIALEK%20CORPORATION%20OF%20MARYLAND%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CAYUSE HOLDINGS LLC,87192.3,https://www.google.com/search?q=CAYUSE%20HOLDINGS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SPROUT SOCIAL, INC.",87014.05,https://www.google.com/search?q=SPROUT%20SOCIAL%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
T AND T CONSULTING SERVICES INC.,86954.4,https://www.google.com/search?q=T%20AND%20T%20CONSULTING%20SERVICES%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MESSER LLC,86255.0,https://www.google.com/search?q=MESSER%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FISHER SCIENTIFIC COMPANY L.L.C.,85333.14,https://www.google.com/search?q=FISHER%20SCIENTIFIC%20COMPANY%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE EVENT PLANNING GROUP LLC,85000.0,https://www.google.com/search?q=THE%20EVENT%20PLANNING%20GROUP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE SCALE PEOPLE, INC.",84860.3,https://www.google.com/search?q=THE%20SCALE%20PEOPLE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BETHESDA-CHEVY CHASE ORTHOPEDIC ASSOCIATES,84755.04,https://www.google.com/search?q=BETHESDA-CHEVY%20CHASE%20ORTHOPEDIC%20ASSOCIATES%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ADVARRA, INC.",81859.0,https://www.google.com/search?q=ADVARRA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"AFFIGENT, LLC",81404.69,https://www.google.com/search?q=AFFIGENT%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
WSC INC,80000.0,https://www.google.com/search?q=WSC%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CHENEGA SERVICES & FEDERAL SOLUTIONS, LLC",80000.0,https://www.google.com/search?q=CHENEGA%20SERVICES%20%26%20FEDERAL%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SODEXO MANAGEMENT INC.,79212.99,https://www.google.com/search?q=SODEXO%20MANAGEMENT%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MEI RESEARCH, LTD.",75100.0,https://www.google.com/search?q=MEI%20RESEARCH%2C%20LTD.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PHOENIXOGEN LLC,75000.0,https://www.google.com/search?q=PHOENIXOGEN%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF CHICAGO,75000.0,https://www.google.com/search?q=UNIVERSITY%20OF%20CHICAGO%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE POTOMAC EDISON CO,75000.0,https://www.google.com/search?q=THE%20POTOMAC%20EDISON%20CO%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MEDTRUST, L.L.C.",74718.0,https://www.google.com/search?q=MEDTRUST%2C%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IQVIA GOVERNMENT SOLUTIONS INC,74000.0,https://www.google.com/search?q=IQVIA%20GOVERNMENT%20SOLUTIONS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KPMG LLP,73032.57,https://www.google.com/search?q=KPMG%20LLP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AD & RESOURCES LLC,72997.97,https://www.google.com/search?q=AD%20%26%20RESOURCES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
REGENCY CONSULTING INC,72659.15,https://www.google.com/search?q=REGENCY%20CONSULTING%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
WOODBOURNE SOLUTIONS INCORPORATED,71850.0,https://www.google.com/search?q=WOODBOURNE%20SOLUTIONS%20INCORPORATED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BEST PLUMBING SPECIALTIES INC,71117.65,https://www.google.com/search?q=BEST%20PLUMBING%20SPECIALTIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"KORBER PHARMA SOFTWARE, INC.",71068.4,https://www.google.com/search?q=KORBER%20PHARMA%20SOFTWARE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FLEXAGON, LLC",69556.0,https://www.google.com/search?q=FLEXAGON%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SUGATU CONSULTING LLC,68544.0,https://www.google.com/search?q=SUGATU%20CONSULTING%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
STEMCELL TECHNOLOGIES INC,67698.4,https://www.google.com/search?q=STEMCELL%20TECHNOLOGIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FORMULATRIX, LLC",66852.69,https://www.google.com/search?q=FORMULATRIX%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UTAH STATE UNIVERSITY,66347.7,https://www.google.com/search?q=UTAH%20STATE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
QUADRAMED CORPORATION,65869.44,https://www.google.com/search?q=QUADRAMED%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DIVERSIFIED LABORATORY REPAIR INC,65820.0,https://www.google.com/search?q=DIVERSIFIED%20LABORATORY%20REPAIR%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GRANT WRITING MENTORS, LLC",65000.0,https://www.google.com/search?q=GRANT%20WRITING%20MENTORS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JEOL USA, INC.",64619.15,https://www.google.com/search?q=JEOL%20USA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
WORKING DIAGNOSIS LLC,64000.0,https://www.google.com/search?q=WORKING%20DIAGNOSIS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"W.W. GRAINGER, INC.",63638.67,https://www.google.com/search?q=W.W.%20GRAINGER%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PAKOLATUS LLC,63297.0,https://www.google.com/search?q=PAKOLATUS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
POLU KAI SERVICES LLC,63273.45,https://www.google.com/search?q=POLU%20KAI%20SERVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PHOENIX TEXTILE CORPORATION,63115.08,https://www.google.com/search?q=PHOENIX%20TEXTILE%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ANDOR TECHNOLOGY, INC.",62522.7,https://www.google.com/search?q=ANDOR%20TECHNOLOGY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PEARSON PHARMA PARTNERS,62500.0,https://www.google.com/search?q=PEARSON%20PHARMA%20PARTNERS%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ACRO SYSTEMS INC,62100.0,https://www.google.com/search?q=ACRO%20SYSTEMS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"COHERENT NA, INC.",61515.0,https://www.google.com/search?q=COHERENT%20NA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MEDISO USA, LLC",60600.0,https://www.google.com/search?q=MEDISO%20USA%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MONELL CHEMICAL SENSES CENTER,60000.0,https://www.google.com/search?q=MONELL%20CHEMICAL%20SENSES%20CENTER%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INTEGRATION TECHNOLOGIES GROUP, INC.",58585.78,https://www.google.com/search?q=INTEGRATION%20TECHNOLOGIES%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MACLEAN-PANEFFORT, LLC",58210.0,https://www.google.com/search?q=MACLEAN-PANEFFORT%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TRUESHRED, INC.",57954.0,https://www.google.com/search?q=TRUESHRED%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INVIVOSCRIBE, INC.",57435.0,https://www.google.com/search?q=INVIVOSCRIBE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC",57320.0,https://www.google.com/search?q=PACIFIC%20BIOSCIENCES%20OF%20CALIFORNIA%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BOROUMAND SHAHDOKHT,56160.0,https://www.google.com/search?q=BOROUMAND%20SHAHDOKHT%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"FIDELITY DECYPHER SERVICES, LLC",56100.0,https://www.google.com/search?q=FIDELITY%20DECYPHER%20SERVICES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MAXIM HEALTHCARE SERVICES, INC.",56011.0,https://www.google.com/search?q=MAXIM%20HEALTHCARE%20SERVICES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LAB ANIMAL SUPPLIES INC,55965.6,https://www.google.com/search?q=LAB%20ANIMAL%20SUPPLIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THERMO FISHER SCIENTIFIC (ASHEVILLE) LLC,55387.2,https://www.google.com/search?q=THERMO%20FISHER%20SCIENTIFIC%20%28ASHEVILLE%29%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
QUALITY BIOLOGICAL INC,54700.0,https://www.google.com/search?q=QUALITY%20BIOLOGICAL%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"AUGUST SCHELL ENTERPRISES, INC.",54310.41,https://www.google.com/search?q=AUGUST%20SCHELL%20ENTERPRISES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GENERAL AND MECHANICAL SERVICES, LLC",53621.33,https://www.google.com/search?q=GENERAL%20AND%20MECHANICAL%20SERVICES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"VINSYS INFORMATION TECHNOLOGY, INC.",52623.05,https://www.google.com/search?q=VINSYS%20INFORMATION%20TECHNOLOGY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AUROSTAR CORPORATION,52360.0,https://www.google.com/search?q=AUROSTAR%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HID GLOBAL CORP,51948.0,https://www.google.com/search?q=HID%20GLOBAL%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SIEMENS HEALTHCARE DIAGNOSTICS INC.,51917.7,https://www.google.com/search?q=SIEMENS%20HEALTHCARE%20DIAGNOSTICS%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ECKERT & ZIEGLER EUROTOPE GMBH,51564.89,https://www.google.com/search?q=ECKERT%20%26%20ZIEGLER%20EUROTOPE%20GMBH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GMG MANAGEMENT CONSULTING INC.,50013.7,https://www.google.com/search?q=GMG%20MANAGEMENT%20CONSULTING%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SD SOLUTIONS LLC,50000.0,https://www.google.com/search?q=SD%20SOLUTIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KNIME INC.,48940.0,https://www.google.com/search?q=KNIME%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"VALOR NETWORK, INC.",48804.0,https://www.google.com/search?q=VALOR%20NETWORK%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
A-TEAM SOLUTIONS LLC,48647.0,https://www.google.com/search?q=A-TEAM%20SOLUTIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DOLIVEIRA SYSTEMS LLC,48570.29,https://www.google.com/search?q=DOLIVEIRA%20SYSTEMS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"UNIVERSITY OF MARYLAND, COLLEGE PARK",48400.0,https://www.google.com/search?q=UNIVERSITY%20OF%20MARYLAND%2C%20COLLEGE%20PARK%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GENOMIC TESTING COOPERATIVE, LCA",48000.0,https://www.google.com/search?q=GENOMIC%20TESTING%20COOPERATIVE%2C%20LCA%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BIOFIRE DEFENSE LLC,47202.51,https://www.google.com/search?q=BIOFIRE%20DEFENSE%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PENN-AIR & HYDRAULICS CORP,46500.0,https://www.google.com/search?q=PENN-AIR%20%26%20HYDRAULICS%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RED RIVER TECHNOLOGY LLC,46453.28,https://www.google.com/search?q=RED%20RIVER%20TECHNOLOGY%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PHILIPS HEALTHCARE INFORMATICS INC.,45958.2,https://www.google.com/search?q=PHILIPS%20HEALTHCARE%20INFORMATICS%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ONE PARKING 6700 ROCKLEDGE INC,45900.0,https://www.google.com/search?q=ONE%20PARKING%206700%20ROCKLEDGE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WESTWIND COMPUTER PRODUCTS, INC.",45193.4,https://www.google.com/search?q=WESTWIND%20COMPUTER%20PRODUCTS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TELCOR INC,44519.07,https://www.google.com/search?q=TELCOR%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
XL CONSTRUCTION LLC,44209.49,https://www.google.com/search?q=XL%20CONSTRUCTION%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NEU-ION, INC.",44110.0,https://www.google.com/search?q=NEU-ION%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
