Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
89243325PFE000928,BRANCH MEDICAL LLC,2025-11-07,0.0,89243325PFE000928,WA,RIDGEFIELD,98642,CLARK,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
89243325PFE000913,NIKIRA LABS INC.,2025-11-07,0.0,89243325PFE000913,PA,PITTSBURGH,15236,ALLEGHENY,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
89243124CSC000169,"CATAWBA-TEA, LLC",2025-11-07,0.0,89243124CSC000169,SC,ROCK HILL,29730,YORK,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89243325PFE000909,"IXRF, INC.",2025-11-07,0.0,89243325PFE000909,PA,PITTSBURGH,15236,ALLEGHENY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
89303023CMA000100,SERVCO INC.,2025-11-07,0.0,89303023CMA000100,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,V111,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR FREIGHT,481112,SCHEDULED FREIGHT AIR TRANSPORTATION,,,,,False,False
89303125FEM400428,SOUTHERN OHIO CLEANUP COMPANY LLC,2025-11-07,18350000.0,89303125FEM400428,OH,PIKETON,45661,PIKE,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
89303724FEM400308,"DNI EMERGING TECHNOLOGIES, LLC",2025-11-07,281068.04,89303724FEM400308,SC,AIKEN,29802,AIKEN,R699,SUPPORT- ADMINISTRATIVE: OTHER,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,,,,,False,False
89303023PMA000306,"NEWLINENOOSH, INC.",2025-11-07,0.0,89303023PMA000306,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,513210,SOFTWARE PUBLISHERS,,,,,False,False
89303024CMA000119,ALEXTON INCORPORATED,2025-11-07,150000.0,89303024CMA000119,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R602,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,492110,COURIERS AND EXPRESS DELIVERY SERVICES,,,,,False,False
DESC0014664,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",2025-11-07,0.0,DESC0014664,TN,OAK RIDGE,37831,ANDERSON,U099,EDUCATION/TRAINING- OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89303024CMA000111,ALEXTON INCORPORATED,2025-11-07,69000.0,89303024CMA000111,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89303025CMA000134,ALEXTON INCORPORATED,2025-11-07,47000.0,89303025CMA000134,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89303023FMA400660,FEDERAL EXPRESS CORPORATION,2025-11-07,0.0,89303023FMA400660,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R604,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION,492110,COURIERS AND EXPRESS DELIVERY SERVICES,,,,,False,False
89303026FMA400991,"NORTH ARROW, INC.",2025-11-07,47719.75,89303026FMA400991,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
DEAC0207CH11358,IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,2025-11-07,0.0,DEAC0207CH11358,IA,AMES,50011,STORY,M181,OPER OF GOVT R&D GOCO FACILITIES,541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",,,,,False,False
89243118FSC400014,"ACCORD FEDERAL SERVICES, LLC",2025-11-07,-137249.38,89243118FSC400014,TN,OAK RIDGE,37830,ANDERSON,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561710,EXTERMINATING AND PEST CONTROL SERVICES,,,,,False,False
89243118FSC400014,"ACCORD FEDERAL SERVICES, LLC",2025-11-07,0.0,89243118FSC400014,TN,OAK RIDGE,37830,ANDERSON,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561710,EXTERMINATING AND PEST CONTROL SERVICES,,,,,False,False
89303024PMA000327,MOTION PICTURE LICENSING CORPORATION,2025-11-07,0.0,89303024PMA000327,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,6770,"FILM, PROCESSED",512120,MOTION PICTURE AND VIDEO DISTRIBUTION,,,,,False,False
89303025FET400035,WEST PUBLISHING CORPORATION,2025-11-07,47691.12,89303025FET400035,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,519290,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,,,,,False,False
89243024CSC000002,"FERMI FORWARD DISCOVERY GROUP, LLC",2025-11-07,180739.82,89243024CSC000002,IL,BATAVIA,60510,KANE,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
89243123FSC400483,FEDSTORE CORPORATION,2025-11-06,0.0,89243123FSC400483,TN,OAK RIDGE,37830,ANDERSON,DE10,"IT AND TELECOM - END USER AS A SERVICE: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
FERC17F0147,"TETRA TECH EC, INC.",2025-11-06,-636806.84,FERC17F0147,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
FERC16C0079,WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY,2025-11-06,-80880.6,FERC16C0079,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,V229,TRANSPORT/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUIT: PURCH OF TRANSIT/PUBLIC TRANSPORT FARE MEDIA,485999,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,,,,,False,False
89233018CNR000004,"FLUOR MARINE PROPULSION, LLC",2025-11-06,-33035000.0,89233018CNR000004,PA,WEST MIFFLIN,15122,ALLEGHENY,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
89303020FIG400010,"AMERICAN WORDATA, INC",2025-11-06,-14018.4,89303020FIG400010,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,5340,"HARDWARE, COMMERCIAL",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303022FMA400475,XEROX CORPORATION,2025-11-06,0.0,89303022FMA400475,DC,WASHINGTON,20036,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,,,,,False,False
89243322PFE000576,HITACHI ENERGY USA INC.,2025-11-06,-24739.73,89243322PFE000576,PA,PITTSBURGH,15236,ALLEGHENY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),511210,SOFTWARE PUBLISHERS,,,,,False,False
89243322PFE000576,HITACHI ENERGY USA INC.,2025-11-06,0.0,89243322PFE000576,PA,PITTSBURGH,15236,ALLEGHENY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),511210,SOFTWARE PUBLISHERS,,,,,False,False
89243424FEE400380,THE BUILDING PEOPLE LLC,2025-11-06,-482585.48,89243424FEE400380,VA,ASHBURN,20148,LOUDOUN,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89243321PFE000451,"OXFORD INSTRUMENTS AMERICA, INC.",2025-11-06,0.0,89243321PFE000451,MA,CONCORD,01742,MIDDLESEX,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
89243123FSC400570,"THUNDERCAT TECHNOLOGY, LLC",2025-11-06,0.0,89243123FSC400570,TN,OAK RIDGE,37830,ANDERSON,DJ10,IT AND TELECOM - SECURITY AND COMPLIANCE AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303724FEM400307,S & K LOGISTICS SERVICES LLC,2025-11-06,25000.0,89303724FEM400307,SC,AIKEN,29802,AIKEN,R699,SUPPORT- ADMINISTRATIVE: OTHER,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303721FEM400158,S & K LOGISTICS SERVICES LLC,2025-11-06,235.0,89303721FEM400158,SC,AIKEN,29802,AIKEN,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89503324PWA000365,"PEAK ELECTRIC, INC.",2025-11-06,0.0,89503324PWA000365,CA,ROSEVILLE,95678,PLACER,6120,TRANSFORMERS: DISTRIBUTION AND POWER STATION,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",,,,,False,False
89243124CSC000170,SIMMONS & GOLDEN SECURITY LLC,2025-11-06,0.0,89243124CSC000170,TN,OAK RIDGE,37830,ANDERSON,R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING,561612,SECURITY GUARDS AND PATROL SERVICES,,,,,False,False
89243221FEM400010,PROTECTION STRATEGIES INC,2025-11-06,0.0,89243221FEM400010,CO,PLATTEVILLE,80651,WELD,R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING,561612,SECURITY GUARDS AND PATROL SERVICES,,,,,False,False
89303723FEM400281,S & K LOGISTICS SERVICES LLC,2025-11-06,2000.0,89303723FEM400281,SC,AIKEN,29802,AIKEN,R699,SUPPORT- ADMINISTRATIVE: OTHER,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89503025FWA401015,COLOSSAL CONTRACTING LLC,2025-11-06,0.0,89503025FWA401015,CO,LAKEWOOD,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303022CMA000081,"MANOLIS PAINTING, INC.",2025-11-06,0.0,89303022CMA000081,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,C1JZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: MISCELLANEOUS BUILDINGS,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,,,,,False,False
89243123FSC400574,"CTG FEDERAL, LLC",2025-11-06,0.0,89243123FSC400574,TN,OAK RIDGE,37830,ANDERSON,DG10,IT AND TELECOM - NETWORK AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243424FEE000411,"RACK-WILDNER & REESE, INC.",2025-11-06,-1233123.55,89243424FEE000411,PA,PITTSBURGH,15203,ALLEGHENY,R699,SUPPORT- ADMINISTRATIVE: OTHER,541820,PUBLIC RELATIONS AGENCIES,,,,,False,False
89304223FEM400000,IDAHO ENVIRONMENTAL COALITION LLC,2025-11-06,0.0,89304223FEM400000,ID,IDAHO FALLS,83402,BONNEVILLE,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
89303025FIM000172,AUTONOMIC INTEGRA LLC,2025-11-06,0.0,89303025FIM000172,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89243123FSC400552,"NEW TECH SOLUTIONS, INC.",2025-11-06,0.0,89243123FSC400552,TN,OAK RIDGE,37830,ANDERSON,DE10,"IT AND TELECOM - END USER AS A SERVICE: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243123CSC000139,MANAGEMENT SOLUTIONS LLC,2025-11-06,0.0,89243123CSC000139,TN,OAK RIDGE,37830,ANDERSON,Z1AZ,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303025FMA000614,"UBER TECHNOLOGIES, INC.",2025-11-06,0.0,89303025FMA000614,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,V212,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: MOTOR PASSENGER,485310,TAXI AND RIDESHARING SERVICES,,,,,False,False
89233120FNA400264,INNOVATIVE TECHNOLOGY PARTNERSHIPS LLC,2025-11-06,651000.0,89233120FNA400264,AR,FORT SMITH,72916,SEBASTIAN,R706,SUPPORT- MANAGEMENT: LOGISTICS SUPPORT,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89243322PFE000559,DOW JONES & CO INC,2025-11-06,0.0,89243322PFE000559,WV,MORGANTOWN,26505,MONONGALIA,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,519190,ALL OTHER INFORMATION SERVICES,,,,,False,False
DEDT0009408,POTOMAC ELECTRIC POWER CO,2025-11-06,456668.88,DEDT0009408,MD,GERMANTOWN,20874,MONTGOMERY,C1AZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER ADMINISTRATIVE FACILITIES/SERVICE BUILDINGS,221122,ELECTRIC POWER DISTRIBUTION,,,,,False,False
89303025FIG400032,ALVAREZ LLC,2025-11-06,0.0,89303025FIG400032,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243123FSC400497,"PANAMERICA COMPUTERS, INC.",2025-11-06,0.0,89243123FSC400497,TN,OAK RIDGE,37831,ANDERSON,DB10,IT AND TELECOM - COMPUTE AS A SERVICE: MAINFRAME/SERVERS,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233118FNA400023,SIEMENS GOVERNMENT TECHNOLOGIES INC,2025-11-06,0.0,89233118FNA400023,NM,LOS ALAMOS,87544,LOS ALAMOS,K028,"MODIFICATION OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS",541330,ENGINEERING SERVICES,,,,,False,False
89603024F0068,BOOZ ALLEN HAMILTON INC,2025-11-06,-524184.64,89603024F0068,DC,WASHINGTON,20406,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",,,,,False,False
89603024F0019,BOOZ ALLEN HAMILTON INC,2025-11-06,42035.52,89603024F0019,DC,WASHINGTON,20406,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",,,,,False,False
89243123FSC400576,NATIONAL ACADEMY OF SCIENCES,2025-11-06,0.0,89243123FSC400576,TN,OAK RIDGE,37830,ANDERSON,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89303021CIM000006,KADIAK LLC,2025-11-06,0.0,89303021CIM000006,AK,ANCHORAGE,99503,ANCHORAGE,R799,SUPPORT- MANAGEMENT: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
89233120FNA400258,"ADVANCED MANAGEMENT STRATEGIES GROUP, INC.",2025-11-05,174505.05,89233120FNA400258,NM,ALBUQUERQUE,87116,BERNALILLO,R699,SUPPORT- ADMINISTRATIVE: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89503223PWA000406,UNITED SALES ASSOC INC,2025-11-05,0.0,89503223PWA000406,CO,LOVELAND,80538,LARIMER,6140,"BATTERIES, RECHARGEABLE",335910,BATTERY MANUFACTURING,,,,,False,False
89503223PWA000404,RURAL ELECTRIC SUPPLY COOPERATIVE,2025-11-05,0.0,89503223PWA000404,WI,MIDDLETON,53562,DANE,5975,ELECTRICAL HARDWARE AND SUPPLIES,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,,,,,False,False
89503224FWA400592,"INDUSTRIAL HYGIENE RESOURCES, LTD.",2025-11-05,0.0,89503224FWA400592,ID,BOISE,83704,ADA,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
89243423CEE000022,PM CONNECTIONS LLC,2025-11-05,-217498.32,89243423CEE000022,CO,GOLDEN,80401,JEFFERSON,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89503223FWA400326,FEDERAL CONTRACTS LLC,2025-11-05,0.0,89503223FWA400326,CO,LOVELAND,80538,LARIMER,3930,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROPELLED",336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,,,,,False,False
89303024CMA000125,ARTICUS SOLUTIONS LLC,2025-11-05,0.0,89303024CMA000125,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,V999,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,561599,ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES,,,,,False,False
89303025FMA000620,RICOH USA INC,2025-11-05,0.0,89303025FMA000620,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89303023FMA000490,RICOH USA INC,2025-11-05,0.0,89303023FMA000490,PA,EXTON,19341,CHESTER,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89303025FMA000601,RICOH USA INC,2025-11-05,0.0,89303025FMA000601,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89243123FSC400538,"INTEGRATION TECHNOLOGIES GROUP, INC.",2025-11-05,0.0,89243123FSC400538,TN,OAK RIDGE,37830,ANDERSON,7D20,IT AND TELECOM - SERVICE DELIVERY MANAGEMENT (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503224PWA000466,INTELLIGENT INTERNATIONAL INC.,2025-11-05,0.0,89503224PWA000466,CA,VAN NUYS,91411,LOS ANGELES,6145,"WIRE AND CABLE, ELECTRICAL",331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",,,,,False,False
89303324FEM400424,BLUEPATH LABS LLC,2025-11-05,0.0,89303324FEM400424,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89233125CNA000412,SKOOKUM EDUCATIONAL PROGRAMS,2025-11-05,601100.0,89233125CNA000412,TN,OAK RIDGE,37830,ROANE,Z1AZ,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89503023FWA400716,METGREEN SOLUTIONS INC,2025-11-05,0.0,89503023FWA400716,CO,DENVER,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233119CNA000027,SKOOKUM EDUCATIONAL PROGRAMS,2025-11-05,1164000.0,89233119CNA000027,TN,OAK RIDGE,37830,ROANE,J023,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303023PMA000309,SCL HOLDINGS INC,2025-11-05,0.0,89303023PMA000309,MD,ANNAPOLIS,21401,ANNE ARUNDEL,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
89503223FWA400390,BLUE TECH INC.,2025-11-05,0.0,89503223FWA400390,CA,SAN DIEGO,92110,SAN DIEGO,6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
DEAC0503OR22988,OHIO VALLEY ELECTRIC CORPORATION,2025-11-05,285000.0,DEAC0503OR22988,OH,PIKETON,45661,PIKE,S112,UTILITIES- ELECTRIC,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,,,,,False,False
89503223FWA400327,TRIBALCO LLC,2025-11-05,0.0,89503223FWA400327,CO,LOVELAND,80538,LARIMER,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243121CSC000110,PATSNAP (UK) LTD,2025-11-05,0.0,89243121CSC000110,,,,,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),511210,SOFTWARE PUBLISHERS,,,,,False,False
89243123FSC400568,FOUR LLC,2025-11-05,0.0,89243123FSC400568,TN,OAK RIDGE,37830,ANDERSON,7J20,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243425FEE400404,"PROFESSIONAL VETS CONSULTING GROUP, LLC",2025-11-05,0.0,89243425FEE400404,VA,FAIRFAX,22030,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89503222FWA400299,"ESPINOZA CULTURAL SERVICES, LLC",2025-11-05,0.0,89503222FWA400299,CO,LOVELAND,80538,LARIMER,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
89233120CNA000130,CHENEGA HEALTHCARE SERVICES LLC,2025-11-05,166577.5,89233120CNA000130,NM,ALBUQUERQUE,87185,BERNALILLO,Q999,MEDICAL- OTHER,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,,,,,False,False
89503225PWA000538,"SHORT POWERLINE SERVICE, LLC",2025-11-05,0.0,89503225PWA000538,WY,ROLLING HILLS,82637,CONVERSE,5975,ELECTRICAL HARDWARE AND SUPPLIES,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,,,,,False,False
89503224FWA400601,"ALL AMERICAN TRAILER CONNECTION ,INC.",2025-11-05,0.0,89503224FWA400601,FL,PALM SPRINGS,33461,PALM BEACH,2330,TRAILERS,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,,,,,False,False
89243123FSC400539,"NEW TECH SOLUTIONS, INC.",2025-11-05,0.0,89243123FSC400539,TN,OAK RIDGE,37830,ANDERSON,DC10,IT AND TELECOM - DATA CENTER AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503223FWA400333,JP WHELAN CO,2025-11-05,0.0,89503223FWA400333,NE,GERING,69341,SCOTTS BLUFF,5510,LUMBER AND RELATED BASIC WOOD MATERIALS,321114,WOOD PRESERVATION,,,,,False,False
89243322PFE000570,THERMO-CALC SOFTWARE INC.,2025-11-05,0.0,89243322PFE000570,PA,CANONSBURG,15317,WASHINGTON,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,511210,SOFTWARE PUBLISHERS,,,,,False,False
89303024FMA400882,ADVANTAGE LEASING ASSOCIATES LLC,2025-11-05,0.0,89303024FMA400882,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",532112,PASSENGER CAR LEASING,,,,,False,False
89503226FWA000200,"VEGETATION MANAGEMENT WEST, L.P.",2025-11-05,93232.59,89503226FWA000200,CO,DELTA,81416,DELTA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503224PWA000464,ENERGY BY NATIVE AMERICAN DESIGN CORP,2025-11-05,0.0,89503224PWA000464,AZ,PARKER,85344,LA PAZ,5975,ELECTRICAL HARDWARE AND SUPPLIES,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,,,,,False,False
DESC0012350,"KAIROS CONSULTING WORLDWIDE, LLC",2025-11-05,0.0,DESC0012350,IL,LEMONT,60439,DUPAGE,B550,SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
DEEM0001529,"CH2M HILL BWXT WEST VALLEY, LLC",2025-11-05,0.0,DEEM0001529,NY,WEST VALLEY,14171,CATTARAUGUS,P400,SALVAGE- DEMOLITION OF BUILDINGS,562910,REMEDIATION SERVICES,,,,,False,False
89243124FSC400616,DISTRIBUTED TECHNOLOGY GROUP LLC,2025-11-05,0.0,89243124FSC400616,TN,OAK RIDGE,37830,ANDERSON,DG10,IT AND TELECOM - NETWORK AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
